,Price,Type,Rooms,Postcode,Bedroom2,Bathroom,YearBuilt,Suburb,zipcode,price,weekly_price,monthly_price
2725,2200000.0,h,4,3145.0,4.0,3.0,1920.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2726,790000.0,u,2,3145.0,2.0,1.0,1970.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2727,2250000.0,h,4,3145.0,4.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2728,1185000.0,h,4,3145.0,3.0,2.0,1950.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2729,1837000.0,h,3,3145.0,4.0,2.0,1920.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2730,1105000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2731,1253000.0,t,3,3145.0,3.0,2.0,1994.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2732,1505000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2733,1500000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2734,1400000.0,h,4,3145.0,4.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2735,720000.0,u,2,3145.0,2.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2736,2210000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2737,940000.0,t,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2738,1810000.0,h,5,3145.0,5.0,3.0,1934.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2739,922000.0,t,3,3145.0,3.0,2.0,2000.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2740,350000.0,u,1,3145.0,1.0,1.0,1975.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2741,1555000.0,h,3,3145.0,3.0,2.0,1950.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2742,2123000.0,h,4,3145.0,4.0,3.0,1930.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2743,2800000.0,h,4,3145.0,4.0,2.0,1925.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2744,2305000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2745,1700000.0,h,4,3145.0,4.0,3.0,1930.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2746,2500000.0,h,5,3145.0,5.0,3.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2747,370000.0,u,2,3145.0,2.0,1.0,1965.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2748,1150000.0,h,2,3145.0,2.0,1.0,1960.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2749,1600000.0,h,5,3145.0,5.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2750,2001000.0,h,4,3145.0,4.0,2.0,1910.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2751,1915000.0,h,3,3145.0,3.0,2.0,1920.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2752,1690000.0,h,4,3145.0,4.0,2.0,1920.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2753,1135000.0,t,3,3145.0,3.0,3.0,1988.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2754,1240000.0,t,4,3145.0,4.0,2.0,1990.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2755,1120000.0,t,3,3145.0,3.0,2.0,1990.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2756,1625000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2757,1500000.0,h,3,3145.0,3.0,1.0,1886.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2758,1400000.0,h,2,3145.0,2.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2759,707500.0,u,3,3145.0,2.0,1.0,1975.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2760,835000.0,u,2,3145.0,2.0,1.0,1930.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2761,1870000.0,h,3,3145.0,3.0,2.0,1930.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2762,1580000.0,h,4,3145.0,4.0,2.0,1920.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2763,820000.0,u,2,3145.0,2.0,2.0,2013.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2764,480000.0,u,2,3145.0,2.0,1.0,1970.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2765,1420000.0,h,2,3145.0,2.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2766,1370000.0,t,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2767,1680000.0,h,3,3145.0,3.0,2.0,1998.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2768,2960000.0,h,4,3145.0,5.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2769,2110000.0,h,4,3145.0,4.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2770,1300000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2771,1750000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2772,1100000.0,h,3,3145.0,3.0,1.0,1960.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2773,373000.0,u,1,3145.0,1.0,1.0,1965.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2774,1230000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2775,536000.0,u,2,3145.0,2.0,1.0,1960.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2776,2412000.0,h,2,3145.0,2.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2777,2560000.0,t,4,3145.0,4.0,3.0,2012.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2778,960000.0,h,3,3145.0,3.0,2.0,1970.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2779,315000.0,u,1,3145.0,1.0,1.0,1940.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2780,1297000.0,h,3,3145.0,3.0,1.0,1948.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2781,1015000.0,t,3,3145.0,3.0,2.0,2013.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2782,523000.0,u,2,3145.0,2.0,1.0,1960.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2783,1335000.0,h,3,3145.0,3.0,2.0,1965.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2784,1055000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2785,425000.0,u,2,3145.0,2.0,1.0,1997.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2786,1670000.0,h,3,3145.0,3.0,2.0,1920.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2787,1350000.0,h,4,3145.0,4.0,3.0,2010.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2788,1650000.0,h,3,3145.0,3.0,1.0,1925.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2789,1550000.0,h,4,3145.0,4.0,2.0,1970.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2790,950000.0,h,3,3145.0,3.0,1.0,1999.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2791,1782500.0,h,3,3145.0,3.0,1.0,1950.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2792,2490000.0,h,4,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2793,500000.0,t,2,3145.0,2.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2794,650000.0,t,2,3145.0,2.0,2.0,2015.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2795,1650000.0,h,3,3145.0,20.0,1.0,,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2796,1380000.0,h,3,3145.0,3.0,1.0,,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2797,620000.0,h,2,3145.0,2.0,1.0,,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2798,1335000.0,h,5,3145.0,5.0,2.0,1915.0,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2799,1000000.0,h,2,3145.0,2.0,1.0,1960.0,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2800,2250000.0,h,3,3145.0,3.0,1.0,1950.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2801,3200000.0,h,4,3145.0,4.0,2.0,1910.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2802,1380000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2803,1290000.0,h,4,3145.0,4.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2804,2020000.0,h,3,3145.0,3.0,2.0,1915.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2805,1211000.0,u,2,3145.0,2.0,1.0,1970.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2806,1380000.0,h,4,3145.0,4.0,2.0,2007.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2807,1715157.0,h,4,3145.0,4.0,3.0,2008.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2808,1510000.0,t,4,3145.0,4.0,3.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2809,1220000.0,h,3,3145.0,3.0,1.0,1980.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2810,1465000.0,h,4,3145.0,4.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2811,2110000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2812,350000.0,u,2,3145.0,2.0,0.0,,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2813,2265000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2814,1780000.0,h,3,3145.0,3.0,2.0,1930.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2815,2520000.0,h,4,3145.0,4.0,3.0,1910.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2816,1275000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2817,1690000.0,h,3,3145.0,3.0,1.0,1930.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2818,1060000.0,t,3,3145.0,3.0,1.0,1980.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2819,2400000.0,h,4,3145.0,4.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2820,3000000.0,h,4,3145.0,4.0,3.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2821,2500000.0,h,3,3145.0,3.0,3.0,1925.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2822,2500000.0,h,3,3145.0,3.0,1.0,1950.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2823,1550000.0,h,4,3145.0,4.0,2.0,,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2824,1638000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2825,1609000.0,h,4,3145.0,4.0,2.0,1900.0,Caulfield East,3145.0,116.26724137931035,416.53846153846155,980.0
2826,1430000.0,h,3,3145.0,3.0,1.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2827,2525000.0,h,4,3145.0,4.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2828,1902000.0,h,3,3145.0,3.0,2.0,,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2829,2030000.0,h,3,3145.0,3.0,2.0,1940.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2830,1800000.0,h,3,3145.0,3.0,2.0,1910.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2831,651000.0,u,2,3145.0,2.0,1.0,1940.0,Malvern East,3145.0,116.26724137931035,416.53846153846155,980.0
2832,427000.0,u,1,3000.0,1.0,1.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2833,1160500.0,u,2,3000.0,2.0,2.0,2006.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2834,780000.0,u,2,3000.0,2.0,2.0,1997.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2835,535000.0,u,2,3000.0,2.0,1.0,2001.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2836,450000.0,u,2,3000.0,2.0,1.0,2014.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2837,360000.0,u,2,3000.0,2.0,1.0,1974.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2838,665000.0,u,2,3000.0,2.0,1.0,2004.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2839,386000.0,u,1,3000.0,1.0,1.0,1976.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2840,659000.0,u,1,3000.0,1.0,1.0,2006.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2841,671000.0,u,2,3000.0,2.0,1.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2842,545000.0,u,2,3000.0,2.0,1.0,2002.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2843,450000.0,u,1,3000.0,1.0,1.0,1960.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2844,432000.0,u,1,3000.0,1.0,1.0,2005.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2845,400000.0,u,1,3000.0,1.0,1.0,2005.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2846,750000.0,u,3,3000.0,3.0,2.0,1998.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2847,375000.0,u,1,3000.0,1.0,1.0,2014.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2848,680000.0,u,1,3000.0,1.0,1.0,1965.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2849,470000.0,u,2,3000.0,2.0,1.0,1917.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2850,650000.0,u,2,3000.0,2.0,1.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2851,483000.0,u,2,3000.0,1.0,1.0,2004.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2852,610000.0,u,3,3000.0,3.0,2.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2853,700000.0,u,1,3000.0,1.0,1.0,1920.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2854,520000.0,u,2,3000.0,1.0,1.0,2005.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2855,440000.0,u,1,3000.0,1.0,1.0,1920.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2856,436000.0,u,1,3000.0,1.0,1.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2857,733000.0,u,2,3000.0,2.0,2.0,1965.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2858,675000.0,u,2,3000.0,2.0,2.0,2014.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2859,1630000.0,h,3,3000.0,3.0,2.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2860,760000.0,u,3,3000.0,2.0,2.0,1997.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2861,360000.0,u,2,3000.0,1.0,1.0,2009.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2862,390000.0,u,2,3000.0,2.0,1.0,2012.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2863,432000.0,u,1,3000.0,1.0,1.0,2001.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2864,1850000.0,u,4,3000.0,4.0,2.0,1938.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2865,333000.0,u,1,3000.0,1.0,1.0,2010.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2866,452000.0,u,2,3000.0,2.0,1.0,2006.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2867,895000.0,u,3,3000.0,3.0,2.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2868,683000.0,u,2,3000.0,2.0,2.0,2009.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2869,640000.0,u,2,3000.0,2.0,1.0,2005.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2870,740000.0,u,2,3000.0,2.0,1.0,1999.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2871,720000.0,u,2,3000.0,2.0,1.0,1976.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2872,1075000.0,u,2,3000.0,2.0,2.0,,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2873,387000.0,u,2,3000.0,2.0,1.0,2011.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2874,565000.0,u,2,3000.0,2.0,1.0,2003.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2875,540000.0,u,2,3000.0,2.0,1.0,1950.0,Melbourne,3000.0,150.5043065043065,918.7389558232932,3407.204651162791
2876,2920000.0,h,4,3051.0,4.0,3.0,1880.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2877,1635000.0,h,3,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2878,491000.0,u,1,3051.0,1.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2879,540000.0,u,2,3051.0,2.0,1.0,1970.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2880,340000.0,u,1,3051.0,1.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2881,726000.0,u,2,3051.0,2.0,1.0,1970.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2882,1340000.0,h,3,3051.0,3.0,1.0,1980.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2883,1105000.0,t,2,3051.0,2.0,2.0,2010.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2884,841000.0,t,2,3051.0,2.0,1.0,2000.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2885,528500.0,u,2,3051.0,2.0,1.0,1960.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2886,585000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2887,645000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2888,410000.0,u,1,3051.0,1.0,1.0,2011.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2889,550000.0,u,2,3051.0,2.0,1.0,1975.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2890,470000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2891,470000.0,u,2,3051.0,2.0,1.0,2006.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2892,475000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2893,640000.0,u,2,3051.0,2.0,2.0,2006.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2894,1330000.0,h,4,3051.0,3.0,2.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2895,720000.0,u,2,3051.0,2.0,2.0,1998.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2896,888000.0,t,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2897,1325000.0,h,3,3051.0,3.0,2.0,2011.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2898,368000.0,u,1,3051.0,1.0,1.0,2003.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2899,1300000.0,t,3,3051.0,3.0,2.0,2005.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2900,450000.0,u,2,3051.0,2.0,1.0,1970.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2901,1385000.0,h,3,3051.0,3.0,2.0,1890.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2902,990000.0,h,2,3051.0,2.0,2.0,2008.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2903,440000.0,u,2,3051.0,2.0,1.0,1960.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2904,606000.0,u,2,3051.0,2.0,1.0,2000.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2905,450000.0,u,1,3051.0,1.0,1.0,2012.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2906,1470000.0,h,3,3051.0,2.0,1.0,1930.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2907,591500.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2908,1300000.0,t,2,3051.0,2.0,2.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2909,1010000.0,h,2,3051.0,2.0,2.0,1900.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2910,1266000.0,h,2,3051.0,2.0,1.0,1960.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2911,620000.0,u,2,3051.0,2.0,1.0,2004.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2912,540000.0,u,2,3051.0,2.0,1.0,1970.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2913,1200000.0,h,2,3051.0,2.0,2.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2914,630000.0,u,2,3051.0,2.0,1.0,2002.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2915,560000.0,u,2,3051.0,2.0,1.0,1975.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2916,800000.0,h,2,3051.0,2.0,2.0,2011.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2917,665500.0,u,2,3051.0,2.0,2.0,2012.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2918,550055.0,u,2,3051.0,2.0,1.0,1971.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2919,358000.0,u,1,3051.0,1.0,1.0,1970.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2920,320000.0,u,1,3051.0,1.0,1.0,1975.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2921,1000000.0,t,3,3051.0,3.0,2.0,1920.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2922,598000.0,u,2,3051.0,2.0,1.0,2005.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2923,950000.0,u,2,3051.0,2.0,2.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2924,1065000.0,t,3,3051.0,3.0,2.0,2008.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2925,885000.0,h,2,3051.0,2.0,1.0,1880.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2926,587134.0,u,2,3051.0,2.0,1.0,1970.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2927,2161000.0,h,3,3051.0,3.0,2.0,1900.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2928,1485000.0,h,3,3051.0,3.0,1.0,1968.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2929,940000.0,h,2,3051.0,2.0,1.0,1890.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2930,550000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2931,962000.0,h,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2932,936000.0,t,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2933,970000.0,h,2,3051.0,2.0,1.0,1900.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2934,1000000.0,h,1,3051.0,1.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2935,780000.0,t,1,3051.0,1.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2936,550000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2937,570000.0,u,2,3051.0,2.0,2.0,2011.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2938,850000.0,u,2,3051.0,2.0,3.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2939,1126000.0,h,2,3051.0,2.0,1.0,1910.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2940,1746000.0,h,4,3051.0,4.0,2.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2941,799000.0,u,2,3051.0,2.0,1.0,1900.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2942,1285000.0,h,3,3051.0,3.0,1.0,1990.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2943,785000.0,u,2,3051.0,2.0,2.0,2008.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2944,620000.0,u,2,3051.0,2.0,1.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2945,1475000.0,h,4,3051.0,4.0,2.0,,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
2946,450000.0,u,2,3051.0,2.0,1.0,1983.0,North Melbourne,3051.0,112.23372781065089,753.5277777777778,3152.153846153846
